"Date","PM25","Site.Code","POC","Site.Latitude","Site.Longitude","pixel.id","path","pixel.longitude","pixel.latitude","elevation","AOD","AOD_uncertainty","angstrom_exp_550_860","AOD_absorption","AOD_nonspherical","small_mode_AOD","medium_mode_AOD","large_mode_AOD","AOD_raw","AOD_uncertainty_raw","angstrom_exp_550_860_raw","AOD_absorption_raw","AOD_nonspherical_raw","small_mode_AOD_raw","medium_mode_AOD_raw","large_mode_AOD_raw","aerosol_retrieval_conf_index","cloud_screen_parameter","cloud_screen_parameter_neighbour_3x3","aerosol_retrieval_flag","column_ozone_climatology","ocean_surface_windspeed_climatology","ocean_surface_windspeed_retrieved","rayleigh_optical_depth","lowest_residual_mixture","aod_mix_01","aod_mix_02","aod_mix_03","aod_mix_04","aod_mix_05","aod_mix_06","aod_mix_07","aod_mix_08","aod_mix_09","aod_mix_10","aod_mix_11","aod_mix_12","aod_mix_13","aod_mix_14","aod_mix_15","aod_mix_16","aod_mix_17","aod_mix_18","aod_mix_19","aod_mix_20","aod_mix_21","aod_mix_22","aod_mix_23","aod_mix_24","aod_mix_25","aod_mix_26","aod_mix_27","aod_mix_28","aod_mix_29","aod_mix_30","aod_mix_31","aod_mix_32","aod_mix_33","aod_mix_34","aod_mix_35","aod_mix_36","aod_mix_37","aod_mix_38","aod_mix_39","aod_mix_40","aod_mix_41","aod_mix_42","aod_mix_43","aod_mix_44","aod_mix_45","aod_mix_46","aod_mix_47","aod_mix_48","aod_mix_49","aod_mix_50","aod_mix_51","aod_mix_52","aod_mix_53","aod_mix_54","aod_mix_55","aod_mix_56","aod_mix_57","aod_mix_58","aod_mix_59","aod_mix_60","aod_mix_61","aod_mix_62","aod_mix_63","aod_mix_64","aod_mix_65","aod_mix_66","aod_mix_67","aod_mix_68","aod_mix_69","aod_mix_70","aod_mix_71","aod_mix_72","aod_mix_73","aod_mix_74","min_chisq_01","min_chisq_02","min_chisq_03","min_chisq_04","min_chisq_05","min_chisq_06","min_chisq_07","min_chisq_08","min_chisq_09","min_chisq_10","min_chisq_11","min_chisq_12","min_chisq_13","min_chisq_14","min_chisq_15","min_chisq_16","min_chisq_17","min_chisq_18","min_chisq_19","min_chisq_20","min_chisq_21","min_chisq_22","min_chisq_23","min_chisq_24","min_chisq_25","min_chisq_26","min_chisq_27","min_chisq_28","min_chisq_29","min_chisq_30","min_chisq_31","min_chisq_32","min_chisq_33","min_chisq_34","min_chisq_35","min_chisq_36","min_chisq_37","min_chisq_38","min_chisq_39","min_chisq_40","min_chisq_41","min_chisq_42","min_chisq_43","min_chisq_44","min_chisq_45","min_chisq_46","min_chisq_47","min_chisq_48","min_chisq_49","min_chisq_50","min_chisq_51","min_chisq_52","min_chisq_53","min_chisq_54","min_chisq_55","min_chisq_56","min_chisq_57","min_chisq_58","min_chisq_59","min_chisq_60","min_chisq_61","min_chisq_62","min_chisq_63","min_chisq_64","min_chisq_65","min_chisq_66","min_chisq_67","min_chisq_68","min_chisq_69","min_chisq_70","min_chisq_71","min_chisq_72","min_chisq_73","min_chisq_74","flag_retrieve_01","flag_retrieve_02","flag_retrieve_03","flag_retrieve_04","flag_retrieve_05","flag_retrieve_06","flag_retrieve_07","flag_retrieve_08","flag_retrieve_09","flag_retrieve_10","flag_retrieve_11","flag_retrieve_12","flag_retrieve_13","flag_retrieve_14","flag_retrieve_15","flag_retrieve_16","flag_retrieve_17","flag_retrieve_18","flag_retrieve_19","flag_retrieve_20","flag_retrieve_21","flag_retrieve_22","flag_retrieve_23","flag_retrieve_24","flag_retrieve_25","flag_retrieve_26","flag_retrieve_27","flag_retrieve_28","flag_retrieve_29","flag_retrieve_30","flag_retrieve_31","flag_retrieve_32","flag_retrieve_33","flag_retrieve_34","flag_retrieve_35","flag_retrieve_36","flag_retrieve_37","flag_retrieve_38","flag_retrieve_39","flag_retrieve_40","flag_retrieve_41","flag_retrieve_42","flag_retrieve_43","flag_retrieve_44","flag_retrieve_45","flag_retrieve_46","flag_retrieve_47","flag_retrieve_48","flag_retrieve_49","flag_retrieve_50","flag_retrieve_51","flag_retrieve_52","flag_retrieve_53","flag_retrieve_54","flag_retrieve_55","flag_retrieve_56","flag_retrieve_57","flag_retrieve_58","flag_retrieve_59","flag_retrieve_60","flag_retrieve_61","flag_retrieve_62","flag_retrieve_63","flag_retrieve_64","flag_retrieve_65","flag_retrieve_66","flag_retrieve_67","flag_retrieve_68","flag_retrieve_69","flag_retrieve_70","flag_retrieve_71","flag_retrieve_72","flag_retrieve_73","flag_retrieve_74","geometry","fire_dist","closest_cl","light","med","heavy"
"2003-11-16",23,"AQS_06-019-0008",1,36.781333,-119.77319,"P043_009097","P043",-119.768997192383,36.7945556640625,131,0.0811266005039215,0.0345876961946487,1.12190318107605,0,0,0.0771334543824196,0.00026739871827885,0.00372584024444222,0.0811266005039215,0.0345876961946487,1.12190318107605,0,0,0.0771334543824196,0.00026739871827885,0.00372584024444222,NA,0.875,0.902777791023254,0,278,0.985329747200012,NA,0.0955707654356956,2,0.0255126953125,0.0255126953125,0.0460205078125,0.0460205078125,0.0450439453125,0.0447998046875,0.063720703125,0.0634765625,0.088623046875,0.100830078125,0.07080078125,0.070556640625,0.070556640625,0.0703125,0.070068359375,0.0888671875,0.088623046875,0.107421875,0.107177734375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070556640625,0.070556640625,0.0703125,0.0703125,0.089111328125,0.0888671875,0.107666015625,0.107421875,0.1259765625,NA,0.08642578125,0.088134765625,0.089599609375,0.08935546875,0.108154296875,0.10791015625,0.12646484375,0.1259765625,NA,NA,0.070068359375,0.088623046875,NA,0.088623046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46875,7.484375,6.859375,6.859375,6.90625,6.921875,6.453125,6.484375,6,5.84375,6.625,6.625,6.609375,6.59375,6.578125,6.234375,6.203125,5.9375,5.921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.890625,6.875,6.84375,6.796875,6.453125,6.40625,6.109375,6.0625,5.828125,NA,6.96875,6.90625,6.84375,6.75,6.4375,6.34375,6.078125,6,NA,NA,6.625,6.25,NA,6.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(20214.8427622243, -137263.163664875),NA,NA,NA,NA,NA
"2003-11-16",13.8,"AQS_06-029-0014",1,35.356615,-119.062613,"P043_012043","P043",-119.080184936523,35.3553009033203,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,277,0.985329747200012,NA,0.0958552360534668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(85110.1046769123, -295166.451473785),NA,NA,NA,NA,NA
"2003-11-16",13,"AQS_06-067-4001",1,38.556326,-121.458499,"P043_005063","P043",-121.4462890625,38.5631256103516,7,0.072664238512516,0.00714271888136864,0.759555041790009,0,0,0.0298848003149033,0.00175119971390814,0.041029304265976,0.072664238512516,0.00714271888136864,0.759555041790009,0,0,0.0298848003149033,0.00175119971390814,0.041029304265976,NA,0.9375,0.791666686534882,0,282,1.77948820590973,NA,0.0969884619116783,8,0.02606201171875,0.0260009765625,0.0260009765625,0.02587890625,NA,NA,NA,0.07275390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59375,4.640625,4.6875,4.765625,NA,NA,NA,2.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-126951.058559371, 61000.4569888478),NA,NA,NA,NA,NA
"2003-11-16",9.4,"AQS_06-075-0005",1,37.765946,-122.399044,"P043_007153","P043",-122.418395996094,37.7725410461426,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4375,0.579721391201019,6,280,6.57500028610229,NA,0.096506379544735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-211027.217723009, -25168.2712735315),NA,NA,NA,NA,NA
"2003-11-18",44,"AQS_06-019-0008",1,36.781333,-119.77319,"P041_002436","P041",-119.760032653809,36.77294921875,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,0.201388895511627,6,278,0.985329747200012,NA,0.0955821424722672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(20214.8427622243, -137263.163664875),NA,NA,NA,NA,NA
"2003-11-18",29.5,"AQS_06-029-0014",1,35.356615,-119.062613,"P041_006207","P041",-119.064155578613,35.3562469482422,107,0.134546831250191,0.0355943888425827,1.25197577476501,0.00065936479950323,0.0262414179742336,0.093433640897274,0.0217190776020288,0.0193943623453379,0.134546831250191,0.0355943888425827,1.25197577476501,0.00065936479950323,0.0262414179742336,0.093433640897274,0.0217190776020288,0.0193943623453379,NA,0.9375,0.861620128154755,0,277,0.985329747200012,NA,0.0958438441157341,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0966796875,0.096435546875,0.096435546875,0.09619140625,0.115234375,0.140625,NA,NA,NA,NA,0.16748046875,0.18505859375,0.1845703125,NA,NA,NA,NA,NA,NA,NA,0.096435546875,0.11572265625,0.11572265625,0.12158203125,0.140625,0.16650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12158203125,0.15966796875,NA,0.1591796875,0.1923828125,NA,NA,NA,NA,NA,NA,NA,0.1923828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1953125,3.1796875,3.1640625,3.171875,2.59375,2.1953125,NA,NA,NA,NA,3.09375,3.3203125,3.203125,NA,NA,NA,NA,NA,NA,NA,3.78125,3.203125,3.15625,2.9296875,2.515625,2.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.875,2.5078125,NA,3.1015625,3.2109375,NA,NA,NA,NA,NA,NA,NA,3.6171875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(85110.1046769123, -295166.451473785),NA,NA,NA,NA,NA
"2003-11-18",9,"AQS_06-037-0002",1,34.1365,-117.92391,"P041_009519","P041",-117.932609558105,34.1283683776855,129,0.0426727272570133,0.0159175433218479,1.26625180244446,0,0,0.0260487925261259,0.00070019526174292,0.0159241463989019,0.0426727272570133,0.0159175433218479,1.26625180244446,0,0,0.0260487925261259,0.00070019526174292,0.0159241463989019,NA,0.878306865692139,0.875870883464813,0,269,1.01913559436798,NA,0.0955935046076775,6,0.02154541015625,0.0245361328125,NA,NA,NA,0.025634765625,0.0487060546875,0.04833984375,NA,0.0732421875,0.02569580078125,0.04150390625,0.04150390625,0.041259765625,0.041015625,NA,NA,NA,0.0634765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0413818359375,0.041259765625,0.0411376953125,0.041015625,NA,NA,NA,0.06591796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4375,4.34375,NA,NA,NA,4.265625,3.6484375,3.6328125,NA,3.1796875,4.421875,4.109375,4.09375,4.046875,4.015625,NA,NA,NA,3.4609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,4.234375,4.203125,4.15625,NA,NA,NA,3.5390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(191452.253160681, -428928.668183621),NA,NA,NA,NA,NA
"2003-11-18",16.2,"AQS_06-037-1103",1,34.06659,-118.22688,"P041_009686","P041",-118.228134155273,34.0783500671387,100,0.0344304628670216,0.0100187389180064,1.58106708526611,0,0,0.0259025041013956,0.00208447594195604,0.00644364487379789,0.0344304628670216,0.0100187389180064,1.58106708526611,0,0,0.0259025041013956,0.00208447594195604,0.00644364487379789,NA,0.808849573135376,0.860721588134766,0,270,2.60968565940857,NA,0.0959236100316048,14,0.02325439453125,0.023193359375,0.02313232421875,0.02154541015625,NA,NA,NA,0.0394287109375,0.043701171875,NA,NA,NA,NA,0.02557373046875,0.03759765625,0.03857421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036865234375,0.0367431640625,0.0377197265625,0.0377197265625,0.0386962890625,NA,NA,NA,NA,NA,0.0377197265625,0.0377197265625,0.0386962890625,0.0386962890625,NA,NA,NA,NA,NA,NA,0.03759765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.21875,7.203125,7.203125,7.203125,NA,NA,NA,7,6.96875,NA,NA,NA,NA,7.203125,7.15625,7.109375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.265625,7.234375,7.21875,7.1875,7.15625,NA,NA,NA,NA,NA,7.28125,7.25,7.234375,7.203125,NA,NA,NA,NA,NA,NA,7.171875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(163661.626012012, -437249.927422205),NA,NA,NA,NA,NA
"2003-11-18",39.6,"AQS_06-037-4004",1,33.79236,-118.17533,"P041_010314","P041",-118.173469543457,33.7931861877441,-15,NA,NA,NA,NA,NA,NA,NA,NA,0.120365209877491,0.0151380728930235,1.32840609550476,0.0121092647314072,0,0.0577774941921234,0.00570333050563931,0.0568858534097672,NA,0.6875,0.85317462682724,2,274,4.65454530715942,NA,0.0972417593002319,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1005859375,0.1005859375,0.1005859375,NA,NA,0.124755859375,NA,NA,NA,NA,0.07666015625,0.125,0.125,0.12548828125,0.1015625,0.1494140625,0.12646484375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1259765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3984375,2.390625,2.375,NA,NA,1.80078125,NA,NA,NA,NA,3.6953125,2.1953125,2.1640625,2.1015625,2.6875,1.65625,1.97265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94921875,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c(169004.530847359, -467569.836090649),NA,NA,NA,NA,NA
"2003-11-18",18.3,"AQS_06-065-8001",1,33.99958,-117.41601,"P041_009703","P041",-117.424331665039,33.9952812194824,210,0.0400826223194599,0.0141169019043446,1.47129893302917,0,0,0.0204924214631319,0.00081118597881868,0.0187794975936413,0.0400826223194599,0.0141169019043446,1.47129893302917,0,0,0.0204924214631319,0.00081118597881868,0.0187794975936413,NA,0.80817049741745,0.847008883953094,0,273,4.64000034332275,NA,0.0946763530373573,7,0.02569580078125,0.025634765625,0.02557373046875,NA,NA,NA,0.0255126953125,0.0469970703125,0.0467529296875,NA,0.0218505859375,0.02569580078125,0.025634765625,0.044189453125,0.044677734375,0.04443359375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0443115234375,0.0443115234375,0.0447998046875,0.044677734375,0.0445556640625,0.04443359375,NA,NA,NA,NA,0.044921875,0.0447998046875,0.0447998046875,0.044677734375,NA,NA,NA,0.069091796875,NA,NA,0.0440673828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.40625,4.421875,4.453125,NA,NA,NA,4.703125,4.09375,4.1875,NA,4.921875,4.796875,4.8125,4.375,4.375,4.390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.515625,4.515625,4.5,4.5,4.5,4.515625,NA,NA,NA,NA,4.671875,4.671875,4.65625,4.640625,NA,NA,NA,4.25,NA,NA,4.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(238693.079399723, -442960.591006892),NA,NA,NA,NA,NA
"2003-11-18",13.1,"AQS_06-073-0003",1,32.791194,-116.942092,"P041_011446","P041",-116.94514465332,32.7829856872559,47,NA,NA,NA,NA,NA,NA,NA,NA,0.0274592880159616,0.0263108350336552,0.83726978302002,0.00272271945141256,0,0.0257998537272215,0.00165427813772112,5.1584470384114e-06,NA,0.688931286334991,0.578877329826355,2,275,2.61151695251465,NA,0.0965292975306511,31,0.014129638671875,0.014129638671875,0.01416015625,0.01422119140625,0.0142822265625,0.014678955078125,0.014739990234375,0.01483154296875,0.0277099609375,0.02813720703125,0.0142822265625,0.014312744140625,0.0146484375,0.014678955078125,0.02734375,0.02740478515625,0.027587890625,0.02777099609375,0.0406494140625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009002685546875,0.014678955078125,0.0140380859375,0.027099609375,0.014129638671875,0.014678955078125,0.02752685546875,0.0404052734375,0.0406494140625,NA,0.0321044921875,0.031982421875,0.031982421875,0.0318603515625,0.03173828125,0.0380859375,0.02691650390625,0.02069091796875,0.0406494140625,0.0537109375,0.02740478515625,0.02783203125,NA,0.02783203125,0.0284423828125,NA,0.0413818359375,NA,NA,NA,NA,NA,0.041259765625,0.041259765625,0.02166748046875,0.037841796875,NA,0.0435791015625,0.0562744140625,0.0565185546875,NA,NA,NA,NA,4.421875,4.40625,4.390625,4.375,4.359375,4.359375,4.328125,4.3125,4.578125,4.546875,4.453125,4.453125,4.453125,4.421875,4.8125,4.765625,4.71875,4.671875,4.984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.265625,4.421875,4.390625,4.765625,4.359375,4.359375,4.65625,4.984375,4.921875,NA,4.875,4.859375,4.84375,4.8125,4.78125,4.921875,4.59375,4.421875,4.859375,5.171875,4.84375,4.734375,NA,4.796875,4.71875,NA,5.171875,NA,NA,NA,NA,NA,5.109375,5.015625,4.453125,4.765625,NA,4.890625,5.0625,4.90625,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,c(286775.943900163, -575527.065256562),NA,NA,NA,NA,NA
"2003-11-18",15.7,"AQS_06-073-1002",1,33.127769,-117.075086,"P041_011105","P041",-117.082504272461,33.1182823181152,112,0.0231820791959763,0.0152752045542002,0.930025398731232,0,0,0.0231482125818729,3.38669124175794e-05,0,0.0231820791959763,0.0152752045542002,0.930025398731232,0,0,0.0231482125818729,3.38669124175794e-05,0,NA,0.75,0.835599839687347,0,273,4.64000034332275,NA,0.0957868993282318,1,0.008880615234375,0.00885009765625,0.008819580078125,0.0087890625,0.00848388671875,0.01593017578125,0.0159912109375,0.01715087890625,0.02081298828125,0.03057861328125,0.01470947265625,0.014801025390625,0.014923095703125,0.0159912109375,0.01715087890625,0.01708984375,0.01702880859375,0.0294189453125,0.03857421875,0.0399169921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01727294921875,0.01727294921875,0.0172119140625,0.0172119140625,0.01715087890625,0.01708984375,0.01837158203125,0.02911376953125,0.02960205078125,0.0306396484375,0.037353515625,0.037353515625,0.037353515625,0.0372314453125,0.01708984375,0.02874755859375,0.02911376953125,0.03118896484375,0.0318603515625,0.0372314453125,0.01715087890625,0.01837158203125,NA,0.01702880859375,NA,NA,NA,NA,NA,NA,NA,NA,0.0382080078125,0.038330078125,0.02960205078125,0.0313720703125,NA,NA,NA,NA,NA,NA,NA,NA,4.859375,4.875,4.875,4.890625,4.90625,4.734375,4.734375,4.734375,4.671875,4.59375,4.828125,4.828125,4.828125,4.8125,4.796875,4.796875,4.796875,4.6875,4.6875,4.65625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84375,4.84375,4.84375,4.828125,4.828125,4.828125,4.796875,4.703125,4.6875,4.65625,4.90625,4.890625,4.875,4.828125,4.859375,4.75,4.734375,4.703125,4.6875,4.65625,4.796875,4.78125,NA,4.796875,NA,NA,NA,NA,NA,NA,NA,NA,4.734375,4.703125,4.6875,4.671875,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,c(273157.484576166, -538653.028084553),NA,NA,NA,NA,NA
